freq	kvnp_7_p	kvnp_10_p	kvnp_11_c	kvnp_14_c	7_p_std	10_p_std	11_c_std	14_c_std	p_mean	c_mean
2354.4	48.585308	39.19604	44.19803	43.214767	0.56912176	0.393862261	0.508275158	0.486067769	0.48149201	0.497171463
2355.75	48.580074	39.23512	44.184044	43.206985	0.569070935	0.394246756	0.508141672	0.485994725	0.481658846	0.497068199
2357.1	48.574856	39.273968	44.16991	43.199196	0.569020266	0.394628969	0.508006774	0.485921615	0.481824618	0.496964195
2358.45	48.56966	39.31259	44.15555	43.19138	0.568969811	0.395008958	0.507869719	0.485848252	0.481989384	0.496858985
2359.8	48.564495	39.35102	44.14105	43.183567	0.568919656	0.395387058	0.507731327	0.485774917	0.482153357	0.496753122
2361.15	48.55937	39.389202	44.126392	43.175735	0.56886989	0.395762718	0.507591428	0.485701404	0.482316304	0.496646416
2362.5	48.554287	39.427128	44.11156	43.167885	0.568820532	0.39613586	0.507449868	0.485627721	0.482478196	0.496538795
2363.85	48.54926	39.464775	44.09653	43.160046	0.568771718	0.396506256	0.507306418	0.485554142	0.482638987	0.49643028
2365.2	48.544292	39.502182	44.08139	43.15216	0.568723476	0.396874291	0.507161919	0.485480122	0.482798884	0.49632102
2366.55	48.539394	39.539288	44.066036	43.144276	0.568675915	0.397239365	0.507015377	0.485406121	0.48295764	0.496210749
2367.9	48.53457	39.576107	44.05049	43.13639	0.568629072	0.397601615	0.506867002	0.4853321	0.483115343	0.496099551
2369.25	48.529835	39.61265	44.034786	43.12849	0.568583093	0.39796115	0.506717119	0.485257949	0.483272121	0.495987534
2370.6	48.525173	39.648922	44.018917	43.120575	0.568537823	0.398318018	0.506565662	0.485183656	0.48342792	0.495874659
2371.95	48.520622	39.68483	44.00286	43.11267	0.568493631	0.398671305	0.50641241	0.485109458	0.483582468	0.495760934
2373.3	48.516174	39.72047	43.98663	43.104733	0.568450439	0.399021955	0.506257507	0.485034959	0.483736197	0.495646233
2374.65	48.51183	39.755737	43.97023	43.0968	0.568408256	0.399368935	0.506100982	0.484960497	0.483888596	0.49553074
2376	48.507603	39.790703	43.95363	43.088867	0.56836721	0.399712954	0.505942548	0.484886036	0.484040082	0.495414292
2377.35	48.503498	39.825333	43.936874	43.080925	0.568327349	0.400053667	0.505782625	0.48481149	0.484190508	0.495297057
2378.7	48.499527	39.85961	43.919918	43.07297	0.568288789	0.400390907	0.505620793	0.484736822	0.484339848	0.495178807
2380.05	48.495686	39.893543	43.90282	43.06502	0.568251491	0.400724763	0.505457606	0.484662201	0.484488127	0.495059903
2381.4	48.49199	39.927124	43.885513	43.057076	0.568215601	0.401055155	0.505292424	0.484587637	0.484635378	0.49494003
2382.75	48.488445	39.960342	43.868053	43.049114	0.568181178	0.401381976	0.505125781	0.484512903	0.484781577	0.494819342
2384.1	48.48505	39.993176	43.850384	43.041164	0.568148211	0.401705019	0.504957144	0.484438282	0.484926615	0.494697713
2385.45	48.48181	40.025677	43.832573	43.0332	0.568116749	0.402024786	0.504787152	0.48436353	0.485070768	0.494575341
2386.8	48.478745	40.057777	43.814556	43.02524	0.568086987	0.402340607	0.504615194	0.484288815	0.485213797	0.494452004
2388.15	48.475845	40.089485	43.79638	43.01729	0.568058827	0.402652572	0.504441718	0.484214194	0.485355699	0.494327956
2389.5	48.473118	40.120808	43.777992	43.00933	0.568032346	0.402960748	0.504266218	0.484139479	0.485496547	0.494202849
2390.85	48.470573	40.151726	43.759468	43.00138	0.568007633	0.40326494	0.504089421	0.484064858	0.485636287	0.49407714
2392.2	48.46821	40.18228	43.740726	42.99343	0.567984687	0.403565551	0.503910543	0.483990237	0.485775119	0.49395039
2393.55	48.466034	40.212437	43.72186	42.985485	0.567963557	0.403862256	0.503730482	0.483915663	0.485912907	0.493823072
2394.9	48.464058	40.24214	43.70279	42.97755	0.56794437	0.404154494	0.503548473	0.483841183	0.486049432	0.493694828
2396.25	48.462276	40.27147	43.683517	42.969612	0.567927066	0.404443062	0.503364527	0.483766675	0.486185064	0.493565601
2397.6	48.460697	40.300365	43.66412	42.961685	0.567911733	0.404727351	0.503179398	0.48369227	0.486319542	0.493435834
2398.95	48.45932	40.328846	43.644505	42.95377	0.567898362	0.405007566	0.502992188	0.483617977	0.486452964	0.493305082
2400.3	48.45816	40.356895	43.624767	42.945866	0.567887097	0.405283531	0.502803804	0.483543788	0.486585314	0.493173796
2401.65	48.457207	40.384533	43.604816	42.93795	0.567877843	0.405555452	0.502613387	0.483469486	0.486716648	0.493041436
2403	48.45647	40.411736	43.584724	42.93007	0.567870687	0.405823093	0.502421624	0.483395522	0.48684689	0.492908573
2404.35	48.455944	40.43851	43.56445	42.922184	0.567865579	0.406086514	0.502228124	0.483321502	0.486976046	0.492774813
2405.7	48.455654	40.464855	43.544	42.9143	0.567862763	0.406345713	0.502032945	0.4832475	0.487104238	0.492640223
2407.05	48.455574	40.49073	43.523407	42.90644	0.567861986	0.406600289	0.501836401	0.483173724	0.487231138	0.492505062
2408.4	48.45573	40.51619	43.50263	42.898582	0.567863501	0.406850782	0.5016381	0.483099967	0.487357141	0.492369033
2409.75	48.456104	40.541195	43.48169	42.890747	0.567867133	0.407096797	0.501438244	0.483026425	0.487481965	0.492232335
2411.1	48.45672	40.56578	43.46061	42.882908	0.567873114	0.407338681	0.501237052	0.482952846	0.487605898	0.492094949
2412.45	48.457554	40.58987	43.43936	42.875095	0.567881213	0.407575695	0.501034237	0.482879511	0.487728454	0.491956874
2413.8	48.45862	40.61352	43.41796	42.867275	0.567891564	0.407808379	0.50082999	0.48280611	0.487849972	0.49181805
2415.15	48.459927	40.636734	43.39638	42.859493	0.567904256	0.408036774	0.500624026	0.482733066	0.487970515	0.491678546
2416.5	48.461468	40.659466	43.37467	42.851704	0.56791922	0.408260427	0.50041682	0.482659957	0.488089823	0.491538388
2417.85	48.463238	40.681747	43.35284	42.843933	0.567936407	0.408479642	0.50020847	0.482587016	0.488208025	0.491397743
2419.2	48.46525	40.703568	43.330822	42.83617	0.567955944	0.408694332	0.499998325	0.48251415	0.488325138	0.491256238
2420.55	48.467495	40.72491	43.308678	42.828423	0.567977744	0.408904309	0.499786978	0.482441435	0.488441027	0.491114206
2421.9	48.46997	40.74579	43.286396	42.82069	0.568001778	0.40910974	0.499574313	0.48236885	0.488555759	0.490971582
2423.25	48.472683	40.766216	43.263973	42.812973	0.568028122	0.409310705	0.499360303	0.482296416	0.488669413	0.49082836
2424.6	48.47563	40.78615	43.2414	42.80525	0.568056739	0.409506829	0.499144861	0.482223926	0.488781784	0.490684393
2425.95	48.47882	40.805614	43.21872	42.797558	0.568087715	0.409698329	0.498928398	0.482151727	0.488893022	0.490540062
2427.3	48.482243	40.82462	43.195908	42.789864	0.568120954	0.409885323	0.498710675	0.482079509	0.489003138	0.490395092
2428.65	48.48589	40.84313	43.172935	42.78219	0.568156368	0.410067436	0.498491415	0.482007478	0.489111902	0.490249447
2430	48.489773	40.86117	43.149918	42.77451	0.568194073	0.410244926	0.498271736	0.481935392	0.4892195	0.490103564
2431.35	48.49388	40.87872	43.126728	42.766853	0.568233954	0.410417595	0.498050405	0.481863521	0.489325774	0.489956963
2432.7	48.498226	40.89581	43.10344	42.759193	0.568276156	0.410585737	0.497828139	0.481791622	0.489430947	0.48980988
2434.05	48.50279	40.91239	43.080063	42.751556	0.568320474	0.410748863	0.497605023	0.481719939	0.489534668	0.489662481
2435.4	48.507587	40.928513	43.056553	42.743916	0.568367055	0.410907491	0.497380639	0.481648228	0.489637273	0.489514433
2436.75	48.512604	40.944126	43.03296	42.73627	0.568415772	0.411061103	0.497155462	0.48157646	0.489738437	0.489365961
2438.1	48.51784	40.95928	43.009293	42.728653	0.568466616	0.411210198	0.496929578	0.481504965	0.489838407	0.489217272
2439.45	48.523296	40.973923	42.985546	42.721027	0.568519596	0.411354266	0.496702931	0.481433385	0.489936931	0.489068158
2440.8	48.52897	40.988087	42.961685	42.713394	0.568574693	0.41149362	0.496475197	0.48136174	0.490034157	0.488918468
2442.15	48.53486	41.00176	42.93778	42.70578	0.568631888	0.411628145	0.496247042	0.481290272	0.490130016	0.488768657
2443.5	48.54096	41.014942	42.91374	42.698166	0.568691121	0.411757838	0.496017598	0.481218805	0.49022448	0.488618202
2444.85	48.547264	41.02764	42.889698	42.690544	0.568752336	0.411882769	0.495788136	0.481147263	0.490317553	0.4884677
2446.2	48.55378	41.039818	42.865612	42.68292	0.568815609	0.412002585	0.495558254	0.481075702	0.490409097	0.488316978
2447.55	48.560493	41.05154	42.841408	42.675293	0.568880795	0.412117914	0.495327245	0.481004113	0.490499354	0.488165679
2448.9	48.567413	41.06275	42.817192	42.667667	0.568947991	0.412228205	0.495096122	0.480932533	0.490588098	0.488014328
2450.25	48.574524	41.073475	42.79293	42.66004	0.569017042	0.412333725	0.49486456	0.480860944	0.490675384	0.487862752
2451.6	48.581825	41.083694	42.76865	42.65239	0.569087938	0.412434266	0.494632826	0.480789139	0.490761102	0.487710982
2452.95	48.589317	41.093422	42.744328	42.64474	0.569160689	0.412529977	0.494400691	0.480717334	0.490845333	0.487559012
2454.3	48.59701	41.102642	42.720016	42.63708	0.569235391	0.412620689	0.494168652	0.480645435	0.49092804	0.487407043
2455.65	48.604874	41.11139	42.69565	42.62941	0.569311754	0.412706758	0.493936097	0.480573442	0.491009256	0.48725477
2457	48.612926	41.119633	42.67133	42.621716	0.569389942	0.412787858	0.493703982	0.480501224	0.4910889	0.487102603
2458.35	48.62115	41.12739	42.646946	42.614017	0.569469801	0.412864177	0.493471255	0.480428959	0.491166989	0.486950107
2459.7	48.629547	41.13463	42.622646	42.60629	0.569551339	0.412935409	0.49323933	0.480356431	0.491243374	0.486797881
2461.05	48.638123	41.14139	42.598362	42.598553	0.569634616	0.413001918	0.493007558	0.480283809	0.491318267	0.486645684
2462.4	48.646862	41.147644	42.574085	42.590805	0.569719476	0.413063449	0.492775853	0.480211084	0.491391462	0.486493469
2463.75	48.655773	41.15344	42.549812	42.583023	0.569806005	0.413120474	0.492544186	0.48013804	0.49146324	0.486341113
2465.1	48.664837	41.158695	42.525646	42.575207	0.569894021	0.413172176	0.49231354	0.480064677	0.491533098	0.486189109
2466.45	48.674057	41.163483	42.501484	42.5674	0.569983551	0.413219284	0.492082932	0.479991398	0.491601417	0.486037165
2467.8	48.683437	41.167763	42.477413	42.559525	0.570074635	0.413261393	0.491853193	0.479917481	0.491668014	0.485885337
2469.15	48.69297	41.171574	42.45342	42.55163	0.570167204	0.413298888	0.491624198	0.479843377	0.491733046	0.485733788
2470.5	48.702656	41.17486	42.429466	42.543716	0.570261259	0.413331218	0.491395576	0.479769094	0.491796239	0.485582335
2471.85	48.712486	41.177723	42.405647	42.53575	0.570356713	0.413359386	0.491168242	0.479694323	0.49185805	0.485431282
2473.2	48.722454	41.180027	42.38191	42.527756	0.570453507	0.413382055	0.490941691	0.479619289	0.491917781	0.48528049
2474.55	48.73257	41.181835	42.358364	42.519733	0.570551737	0.413399843	0.490716962	0.479543982	0.49197579	0.485130472
2475.9	48.74283	41.183205	42.334858	42.511658	0.570651366	0.413413322	0.490492615	0.479468188	0.492032344	0.484980402
2477.25	48.753216	41.18405	42.311523	42.503532	0.570752219	0.413421636	0.490269901	0.479391915	0.492086927	0.484830908
2478.6	48.763733	41.184433	42.2883	42.49538	0.570854344	0.413425404	0.490048255	0.479315398	0.492139874	0.484681827
2479.95	48.7744	41.184334	42.26524	42.48717	0.570957925	0.41342443	0.489828165	0.479238337	0.492191177	0.484533251
2481.3	48.78519	41.183777	42.242325	42.47893	0.5710627	0.41341895	0.489609459	0.479160994	0.492240825	0.484385227
2482.65	48.7961	41.182705	42.219604	42.470608	0.571168641	0.413408403	0.489392605	0.479082881	0.492288522	0.484237743
2484	48.80714	41.18114	42.19708	42.462254	0.571275844	0.413393005	0.48917763	0.479004468	0.492334425	0.484091049
2485.35	48.818314	41.17915	42.17472	42.453842	0.571384349	0.413373426	0.488964221	0.478925511	0.492378887	0.483944866
2486.7	48.829617	41.17666	42.152637	42.445377	0.571494106	0.413348928	0.488753456	0.478846056	0.492421517	0.483799756
2488.05	48.84103	41.1737	42.13073	42.43684	0.571604931	0.413319806	0.488544371	0.478765925	0.492462368	0.483655148
2489.4	48.852577	41.170277	42.10906	42.428253	0.571717057	0.413286128	0.488337547	0.478685325	0.492501593	0.483511436
2490.75	48.864243	41.166393	42.087658	42.41959	0.571830339	0.413247914	0.488133282	0.478604012	0.492539127	0.483368647
2492.1	48.87603	41.162033	42.06641	42.410877	0.571944796	0.413205018	0.487930486	0.478522229	0.492574907	0.483226357
2493.45	48.88794	41.15722	42.04554	42.402084	0.572060447	0.413157664	0.487731298	0.478439695	0.492609056	0.483085497
2494.8	48.899963	41.15194	42.024895	42.39323	0.572177196	0.413105716	0.487534257	0.478356589	0.492641456	0.482945423
2496.15	48.91213	41.146214	42.00457	42.384293	0.572295343	0.41304938	0.487340271	0.478272704	0.492672361	0.482806487
2497.5	48.924408	41.140053	41.984524	42.375298	0.572414567	0.412988764	0.487148947	0.478188274	0.492701666	0.482668611
2498.85	48.936813	41.13344	41.964787	42.366226	0.572535025	0.412923701	0.486960573	0.478103122	0.492729363	0.482531847
2500.2	48.949337	41.12638	41.945408	42.35705	0.572656639	0.41285424	0.486775615	0.478016993	0.492755439	0.482396304
2501.55	48.961987	41.11889	41.92628	42.347828	0.572779476	0.412780548	0.486593053	0.477930433	0.492780012	0.482261743
2502.9	48.97478	41.11096	41.907578	42.33851	0.572903701	0.412702527	0.486414557	0.477842972	0.492803114	0.482128764
2504.25	48.987698	41.10258	41.889214	42.329094	0.573029141	0.412620079	0.486239287	0.477754591	0.49282461	0.481996939
2505.6	49.000748	41.093815	41.871193	42.31961	0.573155862	0.412533843	0.48606729	0.477665571	0.492844853	0.48186643
2506.95	49.013924	41.08458	41.8536	42.310036	0.573283807	0.412442983	0.485899378	0.477575707	0.492863395	0.481737543
2508.3	49.02725	41.074974	41.836323	42.30038	0.573413208	0.412348473	0.485734483	0.477485073	0.49288084	0.481609778
2509.65	49.040714	41.06497	41.819477	42.29063	0.573543949	0.412250047	0.485573701	0.477393556	0.492896998	0.481483629
2511	49.054325	41.054523	41.803032	42.280777	0.573676118	0.412147262	0.485416746	0.477301073	0.49291169	0.48135891
2512.35	49.068077	41.043663	41.787086	42.27083	0.573809656	0.412040414	0.485264553	0.477207708	0.492925035	0.481236131
2513.7	49.081993	41.032436	41.771534	42.260796	0.573944786	0.411929956	0.485116122	0.477113526	0.492937371	0.481114824
2515.05	49.096054	41.02081	41.75634	42.250664	0.574081324	0.411815571	0.484971107	0.477018424	0.492948448	0.480994765
2516.4	49.110287	41.008827	41.741665	42.24042	0.574219533	0.411697674	0.484831045	0.476922271	0.492958604	0.480876658
2517.75	49.124683	40.99642	41.727417	42.23009	0.574359324	0.411575606	0.484695059	0.476825311	0.492967465	0.480760185
2519.1	49.13926	40.98369	41.71366	42.219646	0.574500873	0.41145036	0.484563759	0.47672728	0.492975617	0.48064552
2520.45	49.154	40.97057	41.7004	42.20911	0.574644005	0.411321276	0.484437202	0.476628387	0.492982641	0.480532794
2521.8	49.168934	40.957092	41.687668	42.198444	0.574789021	0.411188671	0.484315685	0.476528272	0.492988846	0.480421979
2523.15	49.18406	40.94328	41.67538	42.187683	0.574935901	0.411052779	0.484198406	0.476427267	0.49299434	0.480312836
2524.5	49.199368	40.92909	41.663574	42.17682	0.575084548	0.410913168	0.484085726	0.476325303	0.492998858	0.480205515
2525.85	49.21489	40.914604	41.652294	42.16584	0.575235273	0.410770645	0.483978068	0.476222242	0.493002959	0.480100155
2527.2	49.230625	40.8998	41.641533	42.15474	0.575388067	0.410624994	0.483875362	0.476118054	0.49300653	0.479996708
2528.55	49.24658	40.884624	41.63134	42.143524	0.575542997	0.410475682	0.483778078	0.476012778	0.49300934	0.479895428
2529.9	49.26275	40.869144	41.62165	42.132202	0.575700015	0.410323379	0.483685594	0.475906506	0.493011697	0.47979605
2531.25	49.279156	40.85341	41.612446	42.120773	0.575859324	0.410168578	0.483597749	0.47579923	0.493013951	0.47969849
2532.6	49.295803	40.83733	41.603874	42.10921	0.576020974	0.410010372	0.483515936	0.475690697	0.493015673	0.479603316
2533.95	49.31271	40.82098	41.595837	42.097523	0.576185148	0.40984951	0.483439229	0.475580999	0.493017329	0.479510114
2535.3	49.32987	40.804348	41.58828	42.085728	0.576351779	0.409685873	0.483367103	0.475470288	0.493018826	0.479418696
2536.65	49.34729	40.78743	41.581394	42.073803	0.576520935	0.409519422	0.483301382	0.475358357	0.493020179	0.479329869
2538	49.365	40.770283	41.57501	42.06176	0.576692906	0.409350719	0.483240451	0.475245318	0.493021813	0.479242884
2539.35	49.382988	40.752857	41.569206	42.049576	0.576867578	0.40917927	0.483185057	0.475130955	0.493023424	0.479158006
2540.7	49.40128	40.7352	41.56395	42.037277	0.577045201	0.409005549	0.483134892	0.475015513	0.493025375	0.479075203
2542.05	49.41988	40.717297	41.559315	42.02484	0.577225815	0.408829407	0.483090655	0.474898776	0.493027611	0.478994715
2543.4	49.43879	40.6992	41.5552	42.0123	0.577409439	0.408651357	0.48305138	0.474781072	0.493030398	0.478916226
2544.75	49.45803	40.68087	41.551678	41.999603	0.577596268	0.408471014	0.483017765	0.474661894	0.493033641	0.47883983
2546.1	49.47761	40.66232	41.54877	41.986786	0.577786398	0.408288506	0.482990011	0.47454159	0.493037452	0.4787658
2547.45	49.49754	40.643604	41.54636	41.973843	0.577979927	0.408104366	0.482967009	0.474420104	0.493042147	0.478693556
2548.8	49.517834	40.6247	41.54464	41.960766	0.578176991	0.407918376	0.482950593	0.474297359	0.493047683	0.478623976
2550.15	49.538486	40.605625	41.54342	41.947544	0.578377531	0.407730703	0.482938949	0.474173254	0.493054117	0.478556101
2551.5	49.55953	40.586395	41.542767	41.93419	0.578581877	0.407541505	0.482932717	0.474047909	0.493061691	0.478490313
2552.85	49.580963	40.56699	41.542736	41.920692	0.578790001	0.407350586	0.482932421	0.473921213	0.493070293	0.478426817
2554.2	49.602806	40.547432	41.5433	41.90706	0.579002106	0.407158161	0.482937804	0.473793259	0.493080133	0.478365532
2555.55	49.62506	40.527798	41.54432	41.893307	0.579218202	0.406964989	0.482947539	0.47366417	0.493091595	0.478305854
2556.9	49.64774	40.508015	41.546017	41.8794	0.579438434	0.40677035	0.482963735	0.473533635	0.493104392	0.478248685
2558.25	49.67087	40.488148	41.54823	41.86535	0.579663037	0.406574886	0.482984857	0.473401757	0.493118961	0.478193307
2559.6	49.694447	40.468155	41.551037	41.85117	0.579891979	0.406378181	0.483011647	0.47326866	0.49313508	0.478140154
2560.95	49.718483	40.448086	41.554375	41.83683	0.580125379	0.406180729	0.483043506	0.473134061	0.493153054	0.478088783
2562.3	49.743008	40.427944	41.558292	41.82237	0.580363528	0.405982558	0.483080891	0.472998335	0.493173043	0.478039613
2563.65	49.768005	40.407738	41.562733	41.807747	0.580606259	0.405783758	0.483123277	0.472861079	0.493195009	0.477992178
2565	49.793514	40.3875	41.567688	41.792984	0.580853963	0.405584643	0.483170568	0.47272251	0.493219303	0.477946539
